id_video,sent,received,started,succeeded,time_request
126,2023-10-28T06:23:44.058857,2023-10-28T06:23:44.059330,2023-10-28T06:23:44.061334,2023-10-28T06:24:57.314805,73255.948
124,2023-10-28T06:23:44.064743,2023-10-28T06:23:44.060957,2023-10-28T06:24:57.315518,2023-10-28T06:26:11.272805,147208.062
122,2023-10-28T06:23:44.066830,2023-10-28T06:23:44.062794,2023-10-28T06:26:11.273398,2023-10-28T06:27:26.100743,222033.913
125,2023-10-28T06:23:44.069406,2023-10-28T06:23:44.063432,2023-10-28T06:27:26.101394,2023-10-28T06:28:38.861880,294792.47400000005
123,2023-10-28T06:23:44.073631,2023-10-28T06:23:44.067788,2023-10-28T06:28:38.862582,2023-10-28T06:29:51.036382,366962.75100000005
121,2023-10-28T06:23:44.077675,2023-10-28T06:24:57.316801,2023-10-28T06:29:51.036965,2023-10-28T06:31:03.969012,439891.337
128,2023-10-28T06:23:44.974873,2023-10-28T06:26:11.274980,2023-10-28T06:31:03.969831,2023-10-28T06:32:16.943973,511969.10000000003
129,2023-10-28T06:23:44.979899,2023-10-28T06:27:26.103192,2023-10-28T06:32:16.944494,2023-10-28T06:33:30.017602,585037.703
130,2023-10-28T06:23:44.983609,2023-10-28T06:28:38.863715,2023-10-28T06:33:30.018973,2023-10-28T06:34:43.552242,658568.633
132,2023-10-28T06:23:44.993338,2023-10-28T06:29:51.038089,2023-10-28T06:34:43.552903,2023-10-28T06:35:57.083551,732090.213
127,2023-10-28T06:23:44.995673,2023-10-28T06:31:03.970758,2023-10-28T06:35:57.084131,2023-10-28T06:37:10.058743,805063.0700000001
131,2023-10-28T06:23:44.993819,2023-10-28T06:32:16.945681,2023-10-28T06:37:10.059672,2023-10-28T06:38:23.829318,878835.4990000001
135,2023-10-28T06:23:45.854016,2023-10-28T06:33:30.019372,2023-10-28T06:38:23.829752,2023-10-28T06:39:36.725463,950871.447
134,2023-10-28T06:23:45.856842,2023-10-28T06:34:43.553952,2023-10-28T06:39:36.725984,2023-10-28T06:40:49.964644,1024107.802
138,2023-10-28T06:23:45.858879,2023-10-28T06:35:57.085141,2023-10-28T06:40:49.965603,2023-10-28T06:42:03.651085,1097792.206
136,2023-10-28T06:23:45.861256,2023-10-28T06:37:10.060556,2023-10-28T06:42:03.651686,2023-10-28T06:43:17.230280,1171369.024
133,2023-10-28T06:23:45.862909,2023-10-28T06:38:23.831417,2023-10-28T06:43:17.231122,2023-10-28T06:44:30.745655,1244882.746
137,2023-10-28T06:23:45.866071,2023-10-28T06:39:36.726995,2023-10-28T06:44:30.746378,2023-10-28T06:45:44.027063,1318160.992
140,2023-10-28T06:23:46.115758,2023-10-28T06:40:49.967137,2023-10-28T06:45:44.027526,2023-10-28T06:46:57.151576,1391035.818
139,2023-10-28T06:23:46.117642,2023-10-28T06:42:03.652768,2023-10-28T06:46:57.152487,2023-10-28T06:48:10.151669,1464034.027
141,2023-10-28T06:23:46.902374,2023-10-28T06:43:17.232273,2023-10-28T06:48:10.152781,2023-10-28T06:49:24.518868,1537616.4940000002
146,2023-10-28T06:23:46.907216,2023-10-28T06:44:30.747329,2023-10-28T06:49:24.520083,2023-10-28T06:50:37.121634,1610214.418
144,2023-10-28T06:23:46.909836,2023-10-28T06:45:44.028575,2023-10-28T06:50:37.122764,2023-10-28T06:51:49.543684,1682633.848
142,2023-10-28T06:23:46.911682,2023-10-28T06:46:57.153285,2023-10-28T06:51:49.544150,2023-10-28T06:53:02.832222,1755920.54
143,2023-10-28T06:23:46.914487,2023-10-28T06:48:10.153692,2023-10-28T06:53:02.868118,2023-10-28T06:54:15.937145,1829022.658
145,2023-10-28T06:23:46.918831,2023-10-28T06:49:24.520966,2023-10-28T06:54:15.938393,2023-10-28T06:55:28.486167,1901567.3360000001
148,2023-10-28T06:23:47.628782,2023-10-28T06:50:37.123422,2023-10-28T06:55:28.486926,2023-10-28T06:56:40.810246,1973181.464
149,2023-10-28T06:23:47.626442,2023-10-28T06:51:49.545104,2023-10-28T06:56:40.811194,2023-10-28T06:57:52.280783,2044654.341
152,2023-10-28T06:23:47.634585,2023-10-28T06:53:02.868456,2023-10-28T06:57:52.282043,2023-10-28T06:59:03.719992,2116085.407
151,2023-10-28T06:23:47.630999,2023-10-28T06:54:15.938872,2023-10-28T06:59:03.720484,2023-10-28T07:00:15.930525,2188299.5259999996
147,2023-10-28T06:23:47.644069,2023-10-28T06:55:28.488260,2023-10-28T07:00:15.931142,2023-10-28T07:01:28.811338,2261167.269
150,2023-10-28T06:23:47.640085,2023-10-28T06:56:40.811783,2023-10-28T07:01:28.812176,2023-10-28T07:02:40.225418,2332585.333
154,2023-10-28T06:23:48.391124,2023-10-28T06:57:52.282953,2023-10-28T07:02:40.225975,2023-10-28T07:03:52.948649,2404557.5250000004
155,2023-10-28T06:23:48.394887,2023-10-28T06:59:03.721593,2023-10-28T07:03:52.949470,2023-10-28T07:05:05.582065,2477187.1780000003
158,2023-10-28T06:23:48.396951,2023-10-28T07:00:15.932084,2023-10-28T07:05:05.582875,2023-10-28T07:06:18.269857,2549872.906
153,2023-10-28T06:23:48.398685,2023-10-28T07:01:28.813036,2023-10-28T07:06:18.270885,2023-10-28T07:07:30.824291,2622425.6059999997
157,2023-10-28T06:23:48.399980,2023-10-28T07:02:40.226940,2023-10-28T07:07:30.824786,2023-10-28T07:08:43.049368,2694649.388
156,2023-10-28T06:23:48.404357,2023-10-28T07:03:52.950479,2023-10-28T07:08:43.050225,2023-10-28T07:09:55.839454,2767435.097
159,2023-10-28T06:23:48.643968,2023-10-28T07:05:05.583637,2023-10-28T07:09:55.840026,2023-10-28T07:11:08.189242,2839545.274
160,2023-10-28T06:23:48.645140,2023-10-28T07:06:18.271633,2023-10-28T07:11:08.189702,2023-10-28T07:12:21.394175,2912749.0349999997
